frame.number	frame.time_relative	ip.src	ip.dst	frame.protocols	frame.len
2869	74341657.857454106	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	523
2870	74341657.865592483	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	427
2871	74341657.865690815	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	507
2872	74341657.922798489			eth:ethertype:arp	60
2873	74341657.922803364			eth:ethertype:arp	60
2874	74341657.922805823			eth:ethertype:arp	60
2875	74341657.925299185			eth:ethertype:arp	60
2876	74341657.925301810			eth:ethertype:arp	60
2877	74341657.925303644			eth:ethertype:arp	60
2878	74341657.925305394			eth:ethertype:arp	60
2879	74341657.925307144			eth:ethertype:arp	60
2880	74341657.925309727			eth:ethertype:arp	60
2881	74341657.925311685			eth:ethertype:arp	60
2882	74341657.927768798			eth:ethertype:arp	60
2883	74341657.927771548			eth:ethertype:arp	60
2884	74341657.927773381			eth:ethertype:arp	60
2885	74341657.927775048			eth:ethertype:arp	60
2886	74341657.927777465			eth:ethertype:arp	60
2887	74341657.927779381			eth:ethertype:arp	60
2888	74341657.927781798			eth:ethertype:arp	60
2889	74341657.930269410			eth:ethertype:arp	60
2890	74341657.930272869			eth:ethertype:arp	60
2891	74341657.930274994			eth:ethertype:arp	60
2892	74341657.930276869			eth:ethertype:arp	60
2893	74341657.930278994			eth:ethertype:arp	60
2894	74341657.930281619			eth:ethertype:arp	60
2895	74341657.930284202			eth:ethertype:arp	60
2896	74341657.932801398			eth:ethertype:arp	60
2897	74341657.932804356			eth:ethertype:arp	60
2898	74341657.932806148			eth:ethertype:arp	60
2899	74341657.932807981			eth:ethertype:arp	60
2900	74341657.932809606			eth:ethertype:arp	60
2901	74341657.932811356			eth:ethertype:arp	60
2902	74341657.932813023			eth:ethertype:arp	60
2903	74341657.935176928			eth:ethertype:arp	60
2904	74341657.935181594			eth:ethertype:arp	60
2905	74341657.935239177			eth:ethertype:arp	42
2906	74341657.935184761			eth:ethertype:arp	60
2907	74341657.935186844			eth:ethertype:arp	60
2908	74341657.935188886			eth:ethertype:arp	60
2909	74341657.935191053			eth:ethertype:arp	60
2910	74341657.935193386			eth:ethertype:arp	60
2911	74341657.936153214			eth:ethertype:arp	60
2912	74341657.938766951			eth:ethertype:arp	60
2913	74341657.938769410			eth:ethertype:arp	60
2914	74341658.111952756	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2915	74341658.187321089	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2916	74341658.599808450			eth:ethertype:data	118
2917	74341658.735542733	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2918	74341658.735548108			eth:llc:stp	60
2919	74341659.599817677			eth:ethertype:data	118
2920	74341659.735693875			eth:llc:stp	60
2921	74341659.873023316	192.168.1.74	224.0.0.251	eth:ethertype:ip:udp:mdns	79
2922	74341659.875507928			eth:ethertype:ipv6:udp:mdns	99
2923	74341660.599899944			eth:ethertype:data	118
2924	74341660.735363894			eth:llc:stp	60
2925	74341661.112979429	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2926	74341661.188542886	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2927	74341661.599905794			eth:ethertype:data	118
2928	74341661.735422119			eth:llc:stp	60
2929	74341661.738525936	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2930	74341662.599899726			eth:ethertype:data	118
2931	74341662.735412259			eth:llc:stp	60
2932	74341663.599937241			eth:ethertype:data	118
2933	74341663.735477440			eth:llc:stp	60
2934	74341664.113810596	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2935	74341664.189929133	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2936	74341664.599958880			eth:ethertype:data	118
2937	74341664.735464496			eth:llc:stp	60
2938	74341664.739420935	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2939	74341665.599910727			eth:ethertype:data	118
2940	74341665.738884242			eth:llc:stp	60
2941	74341666.599959489			eth:ethertype:data	118
2942	74341666.735407105			eth:llc:stp	60
2943	74341667.053549351			eth:ethertype:arp	60
2944	74341667.114919254	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2945	74341667.190644626	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2946	74341667.599952251			eth:ethertype:data	118
2947	74341667.735507491			eth:llc:stp	60
2948	74341667.741442670	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2949	74341667.974779797	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
2950	74341668.017779374	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
2951	74341668.599996844			eth:ethertype:data	118
2952	74341668.735490335			eth:llc:stp	60
2953	74341669.086587250	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	155
2954	74341669.600007563			eth:ethertype:data	118
2955	74341669.735512595			eth:llc:stp	60
2956	74341670.116118237	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2957	74341670.191859276	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2958	74341670.600072488			eth:ethertype:data	118
2959	74341670.735519770			eth:llc:stp	60
2960	74341670.742302528	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2961	74341671.600057621			eth:ethertype:data	118
2962	74341671.735495362			eth:llc:stp	60
2963	74341672.600105754			eth:ethertype:data	118
2964	74341672.735478119			eth:llc:stp	60
2965	74341673.116858132	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2966	74341673.194099871	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2967	74341673.600060427			eth:ethertype:data	118
2968	74341673.735546042			eth:llc:stp	60
2969	74341673.744383206	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2970	74341674.600117808			eth:ethertype:data	118
2971	74341674.735528173			eth:llc:stp	60
2972	74341675.600104480			eth:ethertype:data	118
2973	74341675.735576761			eth:llc:stp	60
2974	74341676.117869018	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
2975	74341676.196250377	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
2976	74341676.600188567			eth:ethertype:data	118
2977	74341676.735567724			eth:llc:stp	60
2978	74341676.746575335	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
2979	74341677.600166070			eth:ethertype:data	118
2980	74341677.736265224			eth:llc:stp	60
2981	74341677.999426742			eth:ethertype:arp	60
2982	74341677.999431033			eth:ethertype:arp	60
2983	74341677.999433658			eth:ethertype:arp	60
2984	74341678.003884261			eth:ethertype:arp	60
2985	74341678.003887220			eth:ethertype:arp	60
2986	74341678.003889220			eth:ethertype:arp	60
2987	74341678.003890886			eth:ethertype:arp	60
2988	74341678.003892595			eth:ethertype:arp	60
2989	74341678.003894386			eth:ethertype:arp	60
2990	74341678.004909923			eth:ethertype:arp	60
2991	74341678.004912589			eth:ethertype:arp	60
2992	74341678.004914673			eth:ethertype:arp	60
2993	74341678.004916339			eth:ethertype:arp	60
2994	74341678.004918006			eth:ethertype:arp	60
2995	74341678.004920423			eth:ethertype:arp	60
2996	74341678.007292078			eth:ethertype:arp	60
2997	74341678.007295161			eth:ethertype:arp	60
2998	74341678.007297077			eth:ethertype:arp	60
2999	74341678.007298786			eth:ethertype:arp	60
3000	74341678.007300786			eth:ethertype:arp	60
3001	74341678.007303202			eth:ethertype:arp	60
3002	74341678.007305827			eth:ethertype:arp	60
3003	74341678.008256323			eth:ethertype:arp	60
3004	74341678.010792477			eth:ethertype:arp	60
3005	74341678.010795685			eth:ethertype:arp	60
3006	74341678.010797643			eth:ethertype:arp	60
3007	74341678.010799352			eth:ethertype:arp	60
3008	74341678.010801060			eth:ethertype:arp	60
3009	74341678.013318756			eth:ethertype:arp	60
3010	74341678.013322047			eth:ethertype:arp	60
3011	74341678.013323881			eth:ethertype:arp	60
3012	74341678.013329672			eth:ethertype:arp	60
3013	74341678.013331506			eth:ethertype:arp	60
3014	74341678.013426422			eth:ethertype:arp	42
3015	74341678.013333297			eth:ethertype:arp	60
3016	74341678.015776827			eth:ethertype:arp	60
3017	74341678.015779993			eth:ethertype:arp	60
3018	74341678.015782077			eth:ethertype:arp	60
3019	74341678.015783827			eth:ethertype:arp	60
3020	74341678.015786118			eth:ethertype:arp	60
3021	74341678.015788952			eth:ethertype:arp	60
3022	74341678.015790827			eth:ethertype:arp	60
3023	74341678.239908998	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
3024	74341678.240091956	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
3025	74341678.600165865			eth:ethertype:data	118
3026	74341678.735592188			eth:llc:stp	60
3027	74341679.118947022	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3028	74341679.198057085	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3029	74341679.600170116			eth:ethertype:data	118
3030	74341679.665049917			eth:ethertype:ipv6:icmpv6:data	118
3031	74341679.665242208			eth:ethertype:ipv6:icmpv6:data	118
3032	74341679.735615356			eth:llc:stp	60
3033	74341679.748771415	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3034	74341679.797825253			eth:ethertype:ipv6:icmpv6:data	118
3035	74341679.798035586			eth:ethertype:ipv6:icmpv6:data	118
3036	74341680.035460982			eth:ethertype:ipv6:icmpv6	86
3037	74341680.053523684			eth:ethertype:ipv6:icmpv6	86
3038	74341680.600194409			eth:ethertype:data	118
3039	74341680.735600315			eth:llc:stp	60
3040	74341681.035503483			eth:ethertype:ipv6:icmpv6	86
3041	74341681.053421935			eth:ethertype:ipv6:icmpv6	86
3042	74341681.600212909			eth:ethertype:data	118
3043	74341681.735677732			eth:llc:stp	60
3044	74341682.035380567			eth:ethertype:ipv6:icmpv6	86
3045	74341682.053330935			eth:ethertype:ipv6:icmpv6	86
3046	74341682.120485766	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3047	74341682.198501126	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3048	74341682.600268950			eth:ethertype:data	118
3049	74341682.735641982			eth:llc:stp	60
3050	74341682.750878572	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3051	74341683.422462380			eth:ethertype:arp	42
3052	74341683.426275569			eth:ethertype:arp	60
3053	74341683.600276366			eth:ethertype:data	118
3054	74341683.735740646			eth:llc:stp	60
3055	74341684.600444988			eth:ethertype:data	118
3056	74341684.702477561			eth:ethertype:ipv6:icmpv6	86
3057	74341684.706685290			eth:ethertype:ipv6:icmpv6	78
3058	74341684.735662186			eth:llc:stp	60
3059	74341684.958461155			eth:ethertype:ipv6:icmpv6	86
3060	74341684.962685717			eth:ethertype:ipv6:icmpv6	78
3061	74341685.122630501	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3062	74341685.199832739	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3063	74341685.600340985			eth:ethertype:data	118
3064	74341685.735721683			eth:llc:stp	60
3065	74341685.752983263	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3066	74341685.891629153	192.168.1.254	224.0.0.1	eth:ethertype:ip:igmp:igmp	60
3067	74341686.600349399			eth:ethertype:data	118
3068	74341686.735729804			eth:llc:stp	60
3069	74341687.379894789	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
3070	74341687.600374227			eth:ethertype:data	118
3071	74341687.704471081	192.168.1.65	239.255.255.250	eth:ethertype:ip:igmp:igmp	60
3072	74341687.735694800			eth:llc:stp	60
3073	74341688.123719983	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3074	74341688.200871764	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3075	74341688.515665105	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
3076	74341688.600374181			eth:ethertype:data	118
3077	74341688.735768836			eth:llc:stp	60
3078	74341688.754440534	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3079	74341689.304069783	216.115.69.144	192.168.1.78	eth:ethertype:ip:udp:sip	553
3080	74341689.600360425			eth:ethertype:data	118
3081	74341689.686316370	216.115.69.144	192.168.1.78	eth:ethertype:ip:udp:sip	553
3082	74341689.735882038			eth:llc:stp	60
3083	74341690.071704149	192.168.1.91	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
3084	74341690.499221091	216.115.69.144	192.168.1.78	eth:ethertype:ip:udp:sip	553
3085	74341690.600385835			eth:ethertype:data	118
3086	74341690.735949781			eth:llc:stp	60
3087	74341691.073572507	192.168.1.91	224.0.0.252	eth:ethertype:ip:igmp:igmp	60
3088	74341691.125466122	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3089	74341691.201982448	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3090	74341691.600445160			eth:ethertype:data	118
3091	74341691.735953315			eth:llc:stp	60
3092	74341691.756371963	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3093	74341692.600421778			eth:ethertype:data	118
3094	74341692.735943349			eth:llc:stp	60
3095	74341693.600505602			eth:ethertype:data	118
3096	74341693.736027881			eth:llc:stp	60
3097	74341694.125642638	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3098	74341694.203081416	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3099	74341694.600488175			eth:ethertype:data	118
3100	74341694.735969580			eth:llc:stp	60
3101	74341694.758456467	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3102	74341695.600497998			eth:ethertype:data	118
3103	74341695.736130027			eth:llc:stp	60
3104	74341696.600570154			eth:ethertype:data	118
3105	74341696.736050975			eth:llc:stp	60
3106	74341697.126755725	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3107	74341697.205319956	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3108	74341697.600564142			eth:ethertype:data	118
3109	74341697.642086725	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
3110	74341697.736042879			eth:llc:stp	60
3111	74341697.760561798	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3112	74341698.140081688			eth:ethertype:arp	60
3113	74341698.140086021			eth:ethertype:arp	60
3114	74341698.140087938			eth:ethertype:arp	60
3115	74341698.140089646			eth:ethertype:arp	60
3116	74341698.142660883			eth:ethertype:arp	60
3117	74341698.142663800			eth:ethertype:arp	60
3118	74341698.142666216			eth:ethertype:arp	60
3119	74341698.142668591			eth:ethertype:arp	60
3120	74341698.142670716			eth:ethertype:arp	60
3121	74341698.142673300			eth:ethertype:arp	60
3122	74341698.142676258			eth:ethertype:arp	60
3123	74341698.145032538			eth:ethertype:arp	60
3124	74341698.145035163			eth:ethertype:arp	60
3125	74341698.145037621			eth:ethertype:arp	60
3126	74341698.145039454			eth:ethertype:arp	60
3127	74341698.145041121			eth:ethertype:arp	60
3128	74341698.145042913			eth:ethertype:arp	60
3129	74341698.145044538			eth:ethertype:arp	60
3130	74341698.145984908			eth:ethertype:arp	60
3131	74341698.148058148			eth:ethertype:arp	60
3132	74341698.148060939			eth:ethertype:arp	60
3133	74341698.148063189			eth:ethertype:arp	60
3134	74341698.148065148			eth:ethertype:arp	60
3135	74341698.148066981			eth:ethertype:arp	60
3136	74341698.148068898			eth:ethertype:arp	60
3137	74341698.148070648			eth:ethertype:arp	60
3138	74341698.149034101			eth:ethertype:arp	60
3139	74341698.149037893			eth:ethertype:arp	60
3140	74341698.151451381			eth:ethertype:arp	60
3141	74341698.151453797			eth:ethertype:arp	60
3142	74341698.151455672			eth:ethertype:arp	60
3143	74341698.151457297			eth:ethertype:arp	60
3144	74341698.151459047			eth:ethertype:arp	60
3145	74341698.151521422			eth:ethertype:arp	42
3146	74341698.151460839			eth:ethertype:arp	60
3147	74341698.151462506			eth:ethertype:arp	60
3148	74341698.152444667			eth:ethertype:arp	60
3149	74341698.152447292			eth:ethertype:arp	60
3150	74341698.152449209			eth:ethertype:arp	60
3151	74341698.154964946			eth:ethertype:arp	60
3152	74341698.154967280			eth:ethertype:arp	60
3153	74341698.154969196			eth:ethertype:arp	60
3154	74341698.600540671			eth:ethertype:data	118
3155	74341698.735992200			eth:llc:stp	60
3156	74341698.843738702	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
3157	74341699.600730573			eth:ethertype:data	118
3158	74341699.736059978			eth:llc:stp	60
3159	74341699.866584449			eth:ethertype:ipv6:icmpv6:data	118
3160	74341699.866763615			eth:ethertype:ipv6:icmpv6:data	118
3161	74341699.990239162			eth:ethertype:ipv6:icmpv6:data	118
3162	74341699.990363203			eth:ethertype:ipv6:icmpv6:data	118
3163	74341700.127966597	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3164	74341700.205995414	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3165	74341700.600614185			eth:ethertype:data	118
3166	74341700.736031631			eth:llc:stp	60
3167	74341700.762596081	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3168	74341701.342969629	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	155
3169	74341701.600602295			eth:ethertype:data	118
3170	74341701.736067783			eth:llc:stp	60
3171	74341702.600577155			eth:ethertype:data	118
3172	74341702.736020559			eth:llc:stp	60
3173	74341703.057077574			eth:ethertype:ipv6:icmpv6	86
3174	74341703.128651548	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3175	74341703.207792318	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3176	74341703.600677263			eth:ethertype:data	118
3177	74341703.736103501			eth:llc:stp	60
3178	74341703.764839815	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3179	74341704.057039599			eth:ethertype:ipv6:icmpv6	86
3180	74341704.600666705			eth:ethertype:data	118
3181	74341704.736481815			eth:llc:stp	60
3182	74341705.056990082			eth:ethertype:ipv6:icmpv6	86
3183	74341705.089071213			eth:ethertype:ipv6:icmpv6	86
3184	74341705.600711312			eth:ethertype:data	118
3185	74341705.736064508			eth:llc:stp	60
3186	74341706.089034278			eth:ethertype:ipv6:icmpv6	86
3187	74341706.129727907	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3188	74341706.209451591	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3189	74341706.600654544			eth:ethertype:data	118
3190	74341706.736111572			eth:llc:stp	60
3191	74341706.766561003	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3192	74341707.088961885			eth:ethertype:ipv6:icmpv6	86
3193	74341707.534628273	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
3194	74341707.600715066			eth:ethertype:data	118
3195	74341707.736098303			eth:llc:stp	60
3196	74341708.600716963			eth:ethertype:data	118
3197	74341708.736139867			eth:llc:stp	60
3198	74341709.130832760	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3199	74341709.210453944	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3200	74341709.600702818			eth:ethertype:data	118
3201	74341709.736135763			eth:llc:stp	60
3202	74341709.768671641	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3203	74341709.986950337	192.168.1.100	239.255.255.250	eth:ethertype:ip:udp:ssdp	389
3204	74341710.600730463			eth:ethertype:data	118
3205	74341710.736141200			eth:llc:stp	60
3206	74341711.600788275			eth:ethertype:data	118
3207	74341711.644867678	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
3208	74341711.736145553			eth:llc:stp	60
3209	74341712.132238980	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
3210	74341712.211474416	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
3211	74341712.600780294			eth:ethertype:data	118
3212	74341712.736176155			eth:llc:stp	60
3213	74341712.770513816	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
3214	74341713.600777729			eth:ethertype:data	118
3215	74341713.736167174			eth:llc:stp	60
